"x","y","id","title","uid","hollow","type"
29.15639,40.432469,511385,"Kios",625,,"place"
28.88274275,40.37557275,511194,"Apameia",626,,"place"
29.0638185,40.1828985,511384,"Prousa",627,,"place"
28.9050992,40.17725495,511267,"Kaisareia",628,,"place"
28.68267175,40.1723935,511151,"Apollonia",629,,"place"
28.674196,40.377645,511226,"Daskylion",630,,"place"
28.998851,39.906135,609396,"Adrianoi",632,,"place"
31.5858565,40.7561925,844879,"Klaudioupolis",636,,"place"
31.148171,40.905988,845049,"Prousias",637,,"place"
31.414722,41.284722,844944,"Herakleia",638,,"place"
32.055366,41.558273,845084,"Tios",639,,"place"
32.1649185,40.812102,844991,"Krateia",640,,"place"
32.4560845,40.933219,844959,"Adrianoupolis",641,,"place"
33.6134213,40.6013428,844926,"Gangra",643,,"place"
34.190154,41.514877,845041,"Pompeioupolis",644,,"place"
32.6224,41.139609,845067,"Sora",645,,"place"
32.385648,41.746969,844856,"Amastris",646,,"place"
33.7660475,41.9740255,844847,"Ionopolis",647,,"place"
31.945445,41.2230875,844903,"Dadybra",648,,"place"
32.858128,39.944387,619103,"Ankyra",650,,"place"
34.4563743333,39.8789913333,619267,"Tabia",651,,"place"
33.307757,39.302241,619118,"Aspona",652,,"place"
33.033014,39.226876,619188,"Kinna",653,,"place"
31.6712979438,40.0873847782,0,"Ioulioupolis",656,,"place"
31.5763791519,39.3478784105,0,"Pessinous",658,,"place"
32.5083145,39.475327,619216,"Myrikion",659,,"place"
31.2986016667,39.024854,609302,"Amorion",661,,"place"
31.834923,38.623418,609435,"Klaneos",662,,"place"
31.746248,39.455074,609377,"Eudoxias",664,,"place"
31.8291568594,39.3248870113,0,"Germia",666,,"place"
35.484989,38.728033,629035,"Kaisareia",668,,"place"
33.95189,38.932743,619222,"Nyssa",669,,"place"
34.413417,39.629832,619271,"Therma",670,,"place"
34.572513,37.82365,648801,"Tyana",673,,"place"
34.7443235,37.654291,648608,"Phaustinopolis",674,,"place"
34.1527925,37.589731,648614,"Kybistra",675,,"place"
34.3497935,38.398047,619218,"Nanzianzos",676,,"place"
34.6292035,38.2298035,619256,"Sasima",677,,"place"
33.570111,38.9918185,619235,"Parnassos",678,,"place"
35.82874664,40.65900322,857018,"Amaseia",682,,"place"
36.570874,40.622446,857169,"Ibora",683,,"place"
35.8833333,40.3,857382,"Zela",684,,"place"
35.462095,41.153629,857028,"Andrapa",686,,"place"
36.3313,41.292721,857024,"Amisos",687,,"place"
35.143037,42.025776,857321,"Sinope",688,,"place"
37.0201215,40.5892125,857177,"Neokaisareia",690,,"place"
36.6283611,40.3735938,857095,"Komana",691,,"place"
37.511511,41.028521,857285,"Polemonion",692,,"place"
38.3951324466,40.8953881351,0,"Kerasous",693,,"place"
39.728451,41.005877,857359,"Trapezous",694,,"place"
37.017879,39.747662,629075,"Sebasteia",696,,"place"
38.14353355,40.1485567,857248,"Nikopolis",697,,"place"
38.412817,40.306806,857194,"Koloneia",698,,"place"
39.597934,40.027787,874684,"Satala",699,,"place"
36.0962558535,39.9965784663,0,"Sebastoupolis",700,,"place"
38.361152,38.382217,629040,"Melitene",702,,"place"
37.9711315,38.33454,628929,"Arka",703,,"place"
36.911673,38.246013,628925,"Arabissos",704,,"place"
36.4983445,38.031581,629013,"Koukousos",705,,"place"
36.3258925066,38.3295227075,628959,"Komana",706,,"place"
36.3949703333,38.728706,628934,"Ariaratheia",707,,"place"
34.898228,36.914956,648789,"Tarsos",710,,"place"
34.542284,36.744896,648781,"Pompeioupolis",711,,"place"
34.176394681,36.5022725612,0,"Sebaste",712,,"place"
34.154167,36.465278,648612,"Korykos",713,,"place"
35.338677,36.986559,648548,"Adana",714,,"place"
35.3373218085,37.0672041932,0,"Augousta",715,,"place"
35.4852,36.756188,648702,"Mallos",716,,"place"
34.6130138783,36.8016563449,0,"Zephyrion",717,,"place"
35.898345,37.255638,658378,"Anazarbos",719,,"place"
35.619478,36.95778,658538,"Mopsouestia",720,,"place"
35.789487,36.769676,658368,"Aigeai",721,,"place"
36.1271647324,36.9670633828,0,"Epiphaneia",722,,"place"
36.166038,36.589023,658371,"Alexandreia",723,,"place"
35.887675,36.4195645,658585,"Rossos",724,,"place"
36.4669675,37.2513675,658458,"Eirenopolis",725,,"place"
36.1015675,37.3664785,658569,"Phlabias",726,,"place"
36.1873455,37.176408,658481,"Kastabala",727,,"place"
33.902516,35.1848,707617,"Konstanteia",729,,"place"
33.246325,35.029352,707628,"Tamassos",730,,"place"
33.632745,34.920211,707534,"Kition",731,,"place"
33.1438299,34.712174,708196,"Amathous",732,,"place"
32.8877,34.6642,707549,"Kourion",733,,"place"
32.406593,34.757212,707586,"Paphos",734,,"place"
32.421841,35.034889,707483,"Arsinoe",735,,"place"
32.811959,35.139761,707624,"Soloi",736,,"place"
33.202109,35.350592,707555,"Lapethos",737,,"place"
33.321417,35.337334,707531,"Keramaia?",738,,"place"
33.490691,35.245772,707496,"Chythroi",739,,"place"
34.369934,35.626206,707526,"Karpasia",740,,"place"
33.603765,35.072406,707636,"[Tremithous]",742,,"place"
33.347297,35.157167,707558,"[Leukousia]",743,,"place"
33.9214625,36.379274,648771,"Seleukeia",745,,"place"
33.3174116667,36.1432726667,648596,"Kelenderis",746,,"place"
32.804577,36.024616,648557,"Anemourion",747,,"place"
32.8100463333,36.0994186667,648796,"Titioupolis",748,,"place"
32.450363,36.2407,648690,"Lamos",749,,"place"
32.4279582458,36.1543290364,0,"Antiocheia",750,,"place"
32.4201060244,36.2123878849,0,"Iouliosebaste",751,,"place"
32.3369353333,36.2276083333,648665,"Kestroi",752,,"place"
32.2940446667,36.260469,648772,"Selinous",753,,"place"
32.2287973596,36.3385944967,0,"Iotape",754,,"place"
33.922253,36.5813456667,648623,"Diokaisareia",755,,"place"
33.956685,36.58519,648725,"Olba",756,,"place"
33.4394033333,36.6425243333,648723,"Klaudioupolis",757,,"place"
32.9004615,36.6346935,648635,"Germanikoupolis",760,,"place"
32.8995325,36.481117,648627,"Eirenopolis",761,,"place"
33.0250915,36.622766,648736,"Philadelpheia",762,,"place"
33.349677,36.759213,648707,"Meloe",763,,"place"
33.129851,36.655564,648549,"Adrasos",764,,"place"
32.8344177748,36.7141606903,0,"Sbide",765,,"place"
32.6977875,36.7524565,648695,"Lauzadeai",767,,"place"
36.165318,36.200663,658381,"Antiocheia",769,,"place"
35.936001,36.11808,658483,"Seleukeia",770,,"place"
35.7834697636,35.563788,668290,"Laodikeia",771,,"place"
35.922327,35.378062,668250,"Gabala",772,,"place"
35.927407,35.272667,668332,"Paltos",773,,"place"
37.156825,36.199335,658409,"Beroia",774,,"place"
37.009719,36.007956,668226,"Chalcis",775,,"place"
36.402509,35.422241,668335,"Apameia",777,,"place"
36.752969,35.1485665,668182,"Epiphaneia",778,,"place"
36.7284931774,34.9414730466,0,"Arethousa",779,,"place"
36.5795138619,35.2606139018,0,"Larissa",780,,"place"
36.4904970843,34.8934672463,0,"Mariame",781,,"place"
35.9651735636,35.1955953417,0,"Balaneai",782,,"place"
36.39298,34.966351,668350,"Raphaneai",783,,"place"
36.3225142234,35.8254618978,0,"Seleukobelos",784,,"place"
37.9496304536,36.5457745709,0,"Hierapolis",786,,"place"
36.9141604077,36.7833003001,0,"Kyrros",787,,"place"
38.5162356398,37.5312124834,0,"Samosata",788,,"place"
37.359985,37.153671,658455,"Doliche",789,,"place"
37.8733395,37.0530905,658636,"Zeugma",790,,"place"
36.925326,37.586682,658474,"Germanikeia",791,,"place"
38.3079904177,37.795560191,0,"Perre",792,,"place"
36.6325185,37.0262595,658547,"Nikopolis",793,,"place"
38.0709625,36.2067945,658461,"Salton Eragizenon",795,1,"place"
37.86555,37.110367,658562,"Ourima
Ourima",796,,"place"
38.013529,36.829505,658465,"Europos",797,,"place"
38.781432,37.1625575,658457,"Edessa",799,,"place"
39.7747632955,37.2464177903,0,"Constantina",800,0,"place"
40.043231,36.824461,874662,"Theodosioupolis",801,,"place"
39.031492,36.864692,658427,"Karrai",802,,"place"
38.42451,36.976694,658405,"Batnai",803,,"place"
39.0600799137,35.9516816464,0,"Leontopolis He Kai Kallinikos",805,,"place"
37.978775,37.025429,658412,"Birtha",806,,"place"
40.2577498848,37.910374631,0,"Amida",808,,"place"
35.209358,33.268071,678437,"Tyros",810,,"place"
35.0741868,32.924716,678010,"Ptolemais",811,,"place"
35.371208,33.560243,678393,"Sidon",812,,"place"
35.5181145701,33.8904619291,0,"Berytos",813,,"place"
35.645732,34.119026,668216,"Byblos",814,,"place"
35.661854,34.256048,668214,"Botrys",815,,"place"
35.812,34.449,668394,"Tripolis",816,,"place"
36.0428025,34.533092,668198,"Arkai",817,,"place"
35.954768,34.510876,668325,"Orthosias",818,,"place"
35.859448,34.858397,668197,"Arados",819,,"place"
35.8836795,34.8974275,668190,"Antarados/Konstantina",820,,"place"
35.693185,33.247952,678324,"Paneas",824,,"place"
36.719319,34.7376565,668261,"Emisa",826,,"place"
36.54147,34.572648,668291,"Laodikeia",827,,"place"
36.3070100711,33.5114776451,678106,"Damaskos",828,,"place"
36.2021205,34.0110135,678179,"Helioupolis",829,,"place"
36.1159485,33.627108,677993,"Abila",830,,"place"
38.2668818,34.5522366,668331,"Palmyra",831,,"place"
34.8987030682,32.5076386207,0,"Kaisareia",833,,"place"
34.922192,32.6167855,678121,"Dora",834,,"place"
34.930717,32.104811,687996,"Antipatris",835,,"place"
34.892378,31.9582535,687953,"Diospolis",836,0,"place"
34.6220045,31.7834665,687843,"Azotos Paralios",837,,"place"
34.656061,31.756038,687838,"Azotos Mesogeios",838,,"place"
34.894124,31.607738,687854,"Eleutheropolis",839,,"place"
35.23474835,31.7774646,687928,"Ailia He Kai Hierosolyma",840,,"place"
35.262911,32.218685,678301,"Neapolis",841,,"place"
35.190436,32.276529,678370,"Sebaste",842,,"place"
34.47975,31.536326,687826,"Anthedon",843,,"place"
34.372228,31.41288,688036,"Sykomazon",845,,"place"
34.864193,32.033584,687991,"Ono",846,,"place"
34.810758,32.196401,678025,"Sozousa",847,,"place"
34.752119,32.053722,687931,"Ioppe",848,,"place"
34.445392,31.529444,687902,"Gaza",849,,"place"
34.242503,31.290688,688015,"Raphia",850,,"place"
34.546334,31.661963,687839,"Askalon",851,,"place"
34.920181,31.866353,687904,"Gazaris?",852,,"place"
34.097015,31.221585,687865,"Bitylion",853,,"place"
35.50196,32.502074,678378,"Skythopolis",855,,"place"
35.615827,32.449525,678326,"Pella",856,,"place"
35.6781455,32.655922,678142,"Gadara",857,,"place"
35.6440719515,31.8464930193,0,"Abila",858,,"place"
35.8582935,32.5986015,678224,"Kapetolias",859,,"place"
35.6597945,32.7786705,678185,"Hippos",860,,"place"
35.542294,32.787692,678431,"Tiberias",861,,"place"
35.440404,32.718751,678178,"Helenopolis",862,,"place"
35.281457,32.7535945,678387,"Diokaisareia",863,,"place"
35.1863785,32.575288,678266,"Maximianoupolis",864,,"place"
35.106902,32.730365,678137,"Gabai",865,,"place"
35.442275,30.328981,697725,"Petra",867,,"place"
35.59571,30.329232,697625,"Augoustopolis",868,,"place"
35.6492600236,30.708195093,0,"Arindela",869,,"place"
35.701716,31.180939,697648,"Charachmoba",870,,"place"
35.736,31.272021,697632,"Areopolis",871,,"place"
35.4818175,31.027273,697768,"Zoora",872,,"place"
35.0605755,31.0301455,687963,"Mampsis",873,,"place"
34.9545690143,32.2425026425,0,"Baitarrous",874,,"place"
34.6483245,31.0995445,687890,"Elousa",875,,"place"
36.481471925,32.517971025,678073,"Bostra",878,,"place"
36.7945207545,32.7408009386,0,"Neila Kome",879,,"place"
36.10799,32.618791,678002,"Adraa",880,,"place"
35.794078,31.717693,697701,"Medaba",883,0,"place"
35.891768,32.2788645,678158,"Gerasa",884,,"place"
36.0422425,32.889163,678307,"Neue?",885,0,"place"
35.934602,31.955128,697728,"Philadelpheia",886,,"place"
36.627525,32.853765,678332,"Philippoupolis",889,,"place"
36.4020619969,33.1428151459,0,"Phaina",890,,"place"
36.5652865,32.707083,678119,"Dionysias",892,,"place"
36.6031113333,32.7426153333,678082,"Kanotha",893,,"place"
29.9079146667,31.1982456667,727070,"Alexandreia",897,,"place"
30.4471135009,31.0186099776,0,"Hermoupolis",898,,"place"
30.2045274513,31.1250908577,0,"Menelaites",899,1,"place"
30.4849469309,31.1563807699,0,"Metelis",900,,"place"
30.7504947791,31.206349451,0,"Bouto",901,,"place"
30.7246025276,31.1305439449,727133,"Kabasa",902,,"place"
30.7867220729,30.892795977,0,"Sais",903,,"place"
30.5880370789,30.8511554094,0,"Naukratis",904,,"place"
30.626467,30.778076,727071,"Andron",905,,"place"
30.8604853641,30.4109551233,0,"Nikiou",906,,"place"
30.9598873476,31.0671509822,0,"Xois",907,,"place"
30.9417439575,31.2425172583,0,"Phragonis",908,,"place"
31.0227497331,31.3922002272,0,"Pachnemounis",909,,"place"
31.6246343945,31.3093751553,0,"Diospolis",910,,"place"
31.2596349906,30.9825214857,0,"Sebennytos",911,,"place"
30.927702,30.877265,727180,"Onouphis",912,,"place"
31.004611,30.7709265,727243,"Taua",913,0,"place"
31.2329612327,30.912259968,0,"Kyno",915,,"place"
31.2334371249,30.9246331652,0,"Bousiris",916,,"place"
33.796926,31.111755,688016,"Rinokoroura",921,0,"place"
33.430636,31.11593,687993,"Ostrakine",922,,"place"
33.0779,31.2116,687872,"Kasion",923,,"place"
32.665525,31.047307,687909,"Gerra",926,,"place"
32.568969101,31.0390247616,0,"Pelousion",928,,"place"
32.1972734973,31.0197154356,0,"Sethroites",929,,"place"
32.08879387,31.0106615864,0,"Hephaistos",930,,"place"
31.936,31.158072,727184,"Panephysis",931,,"place"
31.9806919822,31.0053821573,0,"Tanis",932,,"place"
31.6091946669,30.9707689312,0,"Thmouis",933,,"place"
31.3909980927,30.7578071712,0,"Leonto",935,,"place"
31.184479,30.47243,727078,"Athribis",936,,"place"
31.284786,30.131757,727117,"Heliou",937,,"place"
31.5072626667,30.576879,727088,"Boubastos",938,,"place"
31.620556,30.734257,727196,"Pharbaithos",939,,"place"
32.5705504511,29.9582626669,0,"Klysma Kastron",941,,"place"
30.782897,28.479495,736949,"Kyno",943,,"place"
30.65172,28.542574,736983,"Oxrynchos",944,,"place"
30.9423634067,29.0870726133,0,"Herakleous",945,,"place"
30.7623054,29.10719685,737072,"Theodosioupolis",947,,"place"
31.12046,29.184652,737089,"Neiloupolis",948,,"place"
31.25167,29.408419,736889,"Aphrodito",949,,"place"
31.255061,29.849491,736963,"Memphis",950,,"place"
31.1374996274,30.1416890585,0,"Letous",951,,"place"
30.8039158633,27.7686723019,0,"Hermou",953,,"place"
30.7001654792,28.1914192179,0,"Theodosioupolis",954,,"place"
30.8810025,27.8105625,756518,"Antino",955,,"place"
30.817991,27.438183,756588,"Kousai",956,,"place"
31.1825335,27.181346,756593,"Lykon",957,,"place"
31.234697,27.146592,756578,"Hypsele",958,0,"place"
31.3625512935,26.929354229,0,"Apollonos Mikra",959,,"place"
31.517443,26.8992835,756515,"Antaiou",960,,"place"
31.746075,26.565878,756613,"Panos",961,,"place"
31.802059,26.476779,756635,"Ptolemais",964,,"place"
32.3114307705,25.9993260318,0,"Diospolis",965,,"place"
32.6507594488,26.161880133,0,"Tentyra",966,,"place"
32.7189310066,26.1608093755,0,"Maximianoupolis",967,,"place"
32.815787,25.996402,786010,"Koptos",968,,"place"
32.6533835658,25.7031978252,0,"Thebai",969,,"place"
32.7513221808,25.9124952152,0,"Diokletianoupolis",970,,"place"
32.5496628605,25.6227958378,0,"Hermonthis",971,,"place"
32.5456475201,25.2979498384,0,"Lato",972,,"place"
32.8775823304,24.9695842196,0,"Apollonos",973,,"place"
32.9358791251,24.4687076778,0,"Omboi",974,,"place"
21.9725,32.8963,373732,"Sozousa",976,,"place"
21.7232066006,32.8349901638,0,"Kyrene",977,,"place"
20.950756,32.70947,373879,"Ptolemais",978,,"place"
20.565847,32.537142,373736,"Taucheira",979,,"place"
20.306644,32.35043,373824,"Adriane",980,,"place"
20.06425,32.12452,373757,"Beronike",981,,"place"
27.236943,31.350247,716615,"Paraitonion",983,,"place"
26.3184033056,31.5120933594,0,"Zeugra",984,,"place"
28.267024,31.062803,716617,"Pedonia",986,,"place"
29.012034,30.823446,716524,"Antiphra",987,,"place"
22.6415516667,32.767385,373780,"Darnis",988,,"place"
25.5266604497,29.2075981396,0,"Ammoniake",989,0,"place"
